episode_reward_mean,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3969.239366785278,1723559950,,False,89,50672_00000,2024-08-13_16-39-10,897.2404663562775,71502.3628718853,1358121,lrz-hgx-a100-002,10.195.244.32,71502.3628718853,89
3918.7854879224037,1723560746,,False,90,50672_00000,2024-08-13_16-52-26,796.4359102249146,72298.79878211021,1358121,lrz-hgx-a100-002,10.195.244.32,72298.79878211021,90
3875.6106690508677,1723561598,,False,91,50672_00000,2024-08-13_17-06-38,851.3493106365204,73150.14809274673,1358121,lrz-hgx-a100-002,10.195.244.32,73150.14809274673,91
3830.887947564833,1723562368,,False,92,50672_00000,2024-08-13_17-19-28,770.4057559967041,73920.55384874344,1358121,lrz-hgx-a100-002,10.195.244.32,73920.55384874344,92
3995.2554566106555,1723563040,,False,93,50672_00000,2024-08-13_17-30-40,671.405047416687,74591.95889616013,1358121,lrz-hgx-a100-002,10.195.244.32,74591.95889616013,93
3948.1825019780217,1723563857,,False,94,50672_00000,2024-08-13_17-44-17,817.5817186832428,75409.54061484337,1358121,lrz-hgx-a100-002,10.195.244.32,75409.54061484337,94
4106.057921913091,1723564513,,False,95,50672_00000,2024-08-13_17-55-13,655.7099089622498,76065.25052380562,1358121,lrz-hgx-a100-002,10.195.244.32,76065.25052380562,95
4258.812273686824,1723565362,,False,96,50672_00000,2024-08-13_18-09-22,849.2682247161865,76914.5187485218,1358121,lrz-hgx-a100-002,10.195.244.32,76914.5187485218,96
4409.331384693185,1723566003,,False,97,50672_00000,2024-08-13_18-20-03,641.1608340740204,77555.67958259583,1358121,lrz-hgx-a100-002,10.195.244.32,77555.67958259583,97
4362.187317277486,1723566823,,False,98,50672_00000,2024-08-13_18-33-43,819.7544014453888,78375.43398404121,1358121,lrz-hgx-a100-002,10.195.244.32,78375.43398404121,98
4313.908396718231,1723567626,,False,99,50672_00000,2024-08-13_18-47-06,803.0845832824707,79178.51856732368,1358121,lrz-hgx-a100-002,10.195.244.32,79178.51856732368,99
4267.200034263609,1723568360,,False,100,50672_00000,2024-08-13_18-59-20,733.9697399139404,79912.48830723763,1358121,lrz-hgx-a100-002,10.195.244.32,79912.48830723763,100
4277.11297758417,1723569249,,False,101,50672_00000,2024-08-13_19-14-09,889.2366237640381,80801.72493100166,1358121,lrz-hgx-a100-002,10.195.244.32,80801.72493100166,101
4286.740722074094,1723570101,,False,102,50672_00000,2024-08-13_19-28-21,851.3336935043335,81653.058624506,1358121,lrz-hgx-a100-002,10.195.244.32,81653.058624506,102
4296.413289838325,1723570923,,False,103,50672_00000,2024-08-13_19-42-03,822.0713036060333,82475.12992811203,1358121,lrz-hgx-a100-002,10.195.244.32,82475.12992811203,103
4126.890762103454,1723571912,,False,104,50672_00000,2024-08-13_19-58-32,989.3336026668549,83464.46353077888,1358121,lrz-hgx-a100-002,10.195.244.32,83464.46353077888,104
4133.244748155,1723572669,,False,105,50672_00000,2024-08-13_20-11-09,756.5813248157501,84221.04485559464,1358121,lrz-hgx-a100-002,10.195.244.32,84221.04485559464,105
4338.879588150167,1723573120,,False,106,50672_00000,2024-08-13_20-18-40,451.3721344470978,84672.41699004173,1358121,lrz-hgx-a100-002,10.195.244.32,84672.41699004173,106
4535.646090065705,1723574087,,False,107,50672_00000,2024-08-13_20-34-47,966.6837258338928,85639.10071587563,1358121,lrz-hgx-a100-002,10.195.244.32,85639.10071587563,107
4737.182097511357,1723574767,,False,108,50672_00000,2024-08-13_20-46-07,680.3013803958893,86319.40209627151,1358121,lrz-hgx-a100-002,10.195.244.32,86319.40209627151,108
4931.8026451341975,1723575651,,False,109,50672_00000,2024-08-13_21-00-51,883.7273268699646,87203.12942314148,1358121,lrz-hgx-a100-002,10.195.244.32,87203.12942314148,109
5123.080087019002,1723576667,,False,110,50672_00000,2024-08-13_21-17-47,1015.6485116481781,88218.77793478966,1358121,lrz-hgx-a100-002,10.195.244.32,88218.77793478966,110
5324.526861171804,1723577190,,False,111,50672_00000,2024-08-13_21-26-30,523.2177002429962,88741.99563503265,1358121,lrz-hgx-a100-002,10.195.244.32,88741.99563503265,111
5326.136904848314,1723578086,,False,112,50672_00000,2024-08-13_21-41-26,895.8362185955048,89637.83185362816,1358121,lrz-hgx-a100-002,10.195.244.32,89637.83185362816,112
5334.052410412922,1723578826,,False,113,50672_00000,2024-08-13_21-53-46,739.9799456596375,90377.8117992878,1358121,lrz-hgx-a100-002,10.195.244.32,90377.8117992878,113
5339.1298676506185,1723579627,,False,114,50672_00000,2024-08-13_22-07-07,801.3619976043701,91179.17379689217,1358121,lrz-hgx-a100-002,10.195.244.32,91179.17379689217,114
5340.891119496693,1723580548,,False,115,50672_00000,2024-08-13_22-22-28,920.6123893260956,92099.78618621826,1358121,lrz-hgx-a100-002,10.195.244.32,92099.78618621826,115
5343.22393846028,1723581539,,False,116,50672_00000,2024-08-13_22-38-59,991.2380652427673,93091.02425146103,1358121,lrz-hgx-a100-002,10.195.244.32,93091.02425146103,116
5538.577074615536,1723582352,,False,117,50672_00000,2024-08-13_22-52-32,813.3383979797363,93904.36264944077,1358121,lrz-hgx-a100-002,10.195.244.32,93904.36264944077,117
5731.554621743911,1723583205,,False,118,50672_00000,2024-08-13_23-06-45,852.9133450984955,94757.27599453926,1358121,lrz-hgx-a100-002,10.195.244.32,94757.27599453926,118
5734.276897111832,1723584202,,False,119,50672_00000,2024-08-13_23-23-22,996.4787592887878,95753.75475382805,1358121,lrz-hgx-a100-002,10.195.244.32,95753.75475382805,119
5732.2793495696205,1723585438,,False,120,50672_00000,2024-08-13_23-43-58,1236.6474735736847,96990.40222740173,1358121,lrz-hgx-a100-002,10.195.244.32,96990.40222740173,120
5733.94934017751,1723586265,,False,121,50672_00000,2024-08-13_23-57-45,827.158495426178,97817.56072282791,1358121,lrz-hgx-a100-002,10.195.244.32,97817.56072282791,121
5744.965412978757,1723586788,,False,122,50672_00000,2024-08-14_00-06-28,522.3581569194794,98339.91887974739,1358121,lrz-hgx-a100-002,10.195.244.32,98339.91887974739,122
5745.380625572584,1723587658,,False,123,50672_00000,2024-08-14_00-20-58,870.5472922325134,99210.4661719799,1358121,lrz-hgx-a100-002,10.195.244.32,99210.4661719799,123
5747.0038512974725,1723588913,,False,124,50672_00000,2024-08-14_00-41-53,1255.093482017517,100465.55965399742,1358121,lrz-hgx-a100-002,10.195.244.32,100465.55965399742,124
5750.801604939381,1723589814,,False,125,50672_00000,2024-08-14_00-56-54,900.4566640853882,101366.01631808281,1358121,lrz-hgx-a100-002,10.195.244.32,101366.01631808281,125
5559.034435901088,1723590880,,False,126,50672_00000,2024-08-14_01-14-40,1066.215574502945,102432.23189258575,1358121,lrz-hgx-a100-002,10.195.244.32,102432.23189258575,126
5559.874306873102,1723591959,,False,127,50672_00000,2024-08-14_01-32-39,1078.8890616893768,103511.12095427513,1358121,lrz-hgx-a100-002,10.195.244.32,103511.12095427513,127
