episode_reward_mean,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1520.5770523681742,1723501289,,False,81,62234_00000,2024-08-13_00-21-29,73.17113256454468,12812.607351064682,1256563,lrz-hgx-a100-004,10.195.244.34,12812.607351064682,81
-1519.7068963862341,1723501458,,False,82,62234_00000,2024-08-13_00-24-18,168.72602558135986,12981.333376646042,1256563,lrz-hgx-a100-004,10.195.244.34,12981.333376646042,82
-1520.4251204799598,1723501745,,False,83,62234_00000,2024-08-13_00-29-05,286.4189941883087,13267.75237083435,1256563,lrz-hgx-a100-004,10.195.244.34,13267.75237083435,83
-1518.53608940495,1723501801,,False,84,62234_00000,2024-08-13_00-30-01,56.427908182144165,13324.180279016495,1256563,lrz-hgx-a100-004,10.195.244.34,13324.180279016495,84
-1520.7107777187978,1723501948,,False,85,62234_00000,2024-08-13_00-32-28,147.1108124256134,13471.291091442108,1256563,lrz-hgx-a100-004,10.195.244.34,13471.291091442108,85
-1520.75262358682,1723502095,,False,86,62234_00000,2024-08-13_00-34-55,146.37110328674316,13617.662194728851,1256563,lrz-hgx-a100-004,10.195.244.34,13617.662194728851,86
-1524.4530419683235,1723502457,,False,87,62234_00000,2024-08-13_00-40-57,362.57003235816956,13980.23222708702,1256563,lrz-hgx-a100-004,10.195.244.34,13980.23222708702,87
-1526.2935621604117,1723502492,,False,88,62234_00000,2024-08-13_00-41-32,34.97259831428528,14015.204825401306,1256563,lrz-hgx-a100-004,10.195.244.34,14015.204825401306,88
-1527.3810351549823,1723502590,,False,89,62234_00000,2024-08-13_00-43-10,97.45264053344727,14112.657465934753,1256563,lrz-hgx-a100-004,10.195.244.34,14112.657465934753,89
-1525.4931225781918,1723502682,,False,90,62234_00000,2024-08-13_00-44-42,92.07999444007874,14204.737460374832,1256563,lrz-hgx-a100-004,10.195.244.34,14204.737460374832,90
-1523.654835517818,1723503054,,False,91,62234_00000,2024-08-13_00-50-54,372.0415141582489,14576.778974533081,1256563,lrz-hgx-a100-004,10.195.244.34,14576.778974533081,91
-1522.638683548566,1723503088,,False,92,62234_00000,2024-08-13_00-51-28,34.4734582901001,14611.252432823181,1256563,lrz-hgx-a100-004,10.195.244.34,14611.252432823181,92
-1521.740579283076,1723503196,,False,93,62234_00000,2024-08-13_00-53-16,108.00197911262512,14719.254411935806,1256563,lrz-hgx-a100-004,10.195.244.34,14719.254411935806,93
-1520.0264753813003,1723503264,,False,94,62234_00000,2024-08-13_00-54-24,67.39888763427734,14786.653299570084,1256563,lrz-hgx-a100-004,10.195.244.34,14786.653299570084,94
-1519.144552470729,1723503660,,False,95,62234_00000,2024-08-13_01-01-00,396.37555718421936,15183.028856754303,1256563,lrz-hgx-a100-004,10.195.244.34,15183.028856754303,95
-1518.383379321249,1723503694,,False,96,62234_00000,2024-08-13_01-01-34,34.38421034812927,15217.413067102432,1256563,lrz-hgx-a100-004,10.195.244.34,15217.413067102432,96
-1517.7733819537614,1723503802,,False,97,62234_00000,2024-08-13_01-03-22,107.43948864936829,15324.8525557518,1256563,lrz-hgx-a100-004,10.195.244.34,15324.8525557518,97
-1523.9422128907345,1723504102,,False,98,62234_00000,2024-08-13_01-08-22,300.3213701248169,15625.173925876617,1256563,lrz-hgx-a100-004,10.195.244.34,15625.173925876617,98
-1524.3990208888026,1723504250,,False,99,62234_00000,2024-08-13_01-10-50,147.89936065673828,15773.073286533356,1256563,lrz-hgx-a100-004,10.195.244.34,15773.073286533356,99
-1524.3397590631191,1723504333,,False,100,62234_00000,2024-08-13_01-12-13,83.29924631118774,15856.372532844543,1256563,lrz-hgx-a100-004,10.195.244.34,15856.372532844543,100
-1519.4596695025414,1723504416,,False,101,62234_00000,2024-08-13_01-13-36,83.15642762184143,15939.528960466385,1256563,lrz-hgx-a100-004,10.195.244.34,15939.528960466385,101
-1515.5318289478705,1723504760,,False,102,62234_00000,2024-08-13_01-19-20,343.0635175704956,16282.59247803688,1256563,lrz-hgx-a100-004,10.195.244.34,16282.59247803688,102
-1521.0040125390558,1723504856,,False,103,62234_00000,2024-08-13_01-20-56,96.17592859268188,16378.768406629562,1256563,lrz-hgx-a100-004,10.195.244.34,16378.768406629562,103
-1525.1432615510485,1723504912,,False,104,62234_00000,2024-08-13_01-21-52,56.25717568397522,16435.025582313538,1256563,lrz-hgx-a100-004,10.195.244.34,16435.025582313538,104
-1527.73432703891,1723505021,,False,105,62234_00000,2024-08-13_01-23-41,108.74242997169495,16543.768012285233,1256563,lrz-hgx-a100-004,10.195.244.34,16543.768012285233,105
-1529.4746793232453,1723505388,,False,106,62234_00000,2024-08-13_01-29-48,367.2530879974365,16911.02110028267,1256563,lrz-hgx-a100-004,10.195.244.34,16911.02110028267,106
-1528.6600741423504,1723505433,,False,107,62234_00000,2024-08-13_01-30-33,44.958192348480225,16955.97929263115,1256563,lrz-hgx-a100-004,10.195.244.34,16955.97929263115,107
-1526.801703723415,1723505568,,False,108,62234_00000,2024-08-13_01-32-48,135.31019568443298,17091.289488315582,1256563,lrz-hgx-a100-004,10.195.244.34,17091.289488315582,108
-1527.6807950055656,1723505625,,False,109,62234_00000,2024-08-13_01-33-45,56.869951009750366,17148.159439325333,1256563,lrz-hgx-a100-004,10.195.244.34,17148.159439325333,109
-1526.3041876069433,1723505968,,False,110,62234_00000,2024-08-13_01-39-28,342.6782684326172,17490.83770775795,1256563,lrz-hgx-a100-004,10.195.244.34,17490.83770775795,110
-1527.7936743969883,1723506066,,False,111,62234_00000,2024-08-13_01-41-06,98.61857843399048,17589.45628619194,1256563,lrz-hgx-a100-004,10.195.244.34,17589.45628619194,111
-1526.3935413578986,1723506211,,False,112,62234_00000,2024-08-13_01-43-31,144.07462215423584,17733.530908346176,1256563,lrz-hgx-a100-004,10.195.244.34,17733.530908346176,112
-1525.5525126405953,1723506245,,False,113,62234_00000,2024-08-13_01-44-05,34.209973096847534,17767.740881443024,1256563,lrz-hgx-a100-004,10.195.244.34,17767.740881443024,113
-1526.9872650680084,1723506604,,False,114,62234_00000,2024-08-13_01-50-04,359.1253459453583,18126.866227388382,1256563,lrz-hgx-a100-004,10.195.244.34,18126.866227388382,114
